,Drug1,Drug1,Drug1,Drug1,Drug2,Drug2,Drug2,Drug2,Drug3,Drug3,Drug3,Drug3
Compound_88775,1199.70233350761,1031.66949883611,1061.65762078192,1022.35219255011,1214.76672981926,899.334502630068,1195.08919526886,1176.08748409852,751.52638627984,782.188756465439,1004.90916423221,1017.84084177762
Compound_44102,828.509547138361,649.606713762887,981.610180099129,1032.19861730039,895.79244166796,537.138693169344,765.731460043288,820.585747939836,1227.64188935714,1368.02505281525,1037.59385669091,1254.69873233288
Compound_43892,1162.01980034699,1264.54542596668,1212.71197277867,1173.39638841141,1274.24991915414,1172.42953754162,918.912680341691,722.338322540987,595.282392336212,627.301573416731,868.542990653472,899.557901638848
Compound_17083,1161.04304183648,757.768428980925,997.015486940247,1072.53270759353,1193.11285397606,1413.27272131835,1161.13440488179,1048.5520729222,710.354651960255,777.986816959504,664.911654676901,1070.32971285603
Compound_26581,862.248042239105,1246.19344972971,778.555260820225,641.312202948611,1143.94832016688,510.685649167547,1026.06172301022,764.732689405006,1211.25602828062,1227.77543555924,1013.94402909601,1203.8907924712
Compound_82796,1187.34947241311,923.203016972676,713.426079915424,1112.70151131822,848.463547169749,965.203677712332,820.927767289689,955.044356011469,1412.76619596609,1301.33842074361,1145.34453253093,1153.76851169988
Compound_86780,1134.45830536935,1314.20837484237,1082.60210827572,1130.50136096444,638.831088540007,1030.99618920692,1193.81405685836,1280.12035361407,774.909209669153,849.14048100124,982.50447173464,739.488849222582
Compound_70357,1006.16153703785,1072.38178971908,1053.65803739768,1433.63172555918,879.54104741279,949.855153752449,1214.26187388751,923.337980201904,611.24823394501,802.250916916538,759.882388288927,1034.55657154775
Compound_69628,878.062795321962,982.801475843336,975.7365720868,1073.58027175774,821.179239190394,834.256555965482,491.814425197941,962.775196924783,971.271197555544,1122.52380968866,1097.84593432566,1198.74460747197
Compound_746,973.770665778257,1073.73833969473,833.133141934915,1265.31231234086,1083.2030810484,1387.46468518236,1508.29188251671,1310.57258598805,884.199601284036,868.96248933885,817.861471975605,959.669116747805
Compound_97101,1314.56216343281,939.892652062498,1046.94360160954,707.829258141132,761.952443052009,1015.44798167033,990.356555971048,947.903936014737,1223.76647287142,1197.46495248888,1008.55490332967,1273.46994621077
Compound_40542,1114.8525673607,861.449587520236,823.795772708547,646.333410820237,937.620222334735,861.090559883201,828.567909996371,1226.07603783011,1070.03548034505,993.270011425,1150.6481683444,1151.64346678324
Compound_12117,919.83945262132,1047.66725508536,1066.55337797597,1159.69870490292,1031.94110341755,1426.58369719796,712.699534987978,611.310437516696,858.447245472915,715.62392872747,704.503558062777,770.602434620362
Compound_30708,1498.67601368824,959.392753912408,1096.15508820498,1173.71860113287,829.511179646824,889.637267311702,1023.12468202279,1044.33926716215,814.673616833066,817.493564982939,957.314373624025,789.005797445797
Compound_9456,874.609678819317,1057.007814071,934.171216268728,793.605602421065,1165.67923665241,981.186250946684,887.902214380302,567.6774089359,1153.97487200585,1273.33399330917,1096.28659837803,1225.14091946609
Compound_49879,1191.37325772693,864.230475295577,1100.49454313838,1156.53708874768,858.487397025084,1183.40840862815,1051.85190552032,1173.6636534801,716.445043868364,1002.47741581221,601.406245964926,814.444640738933
Compound_79047,600.246760085209,990.693748213519,977.830484377003,1060.04628944914,865.583310221312,857.992015127406,895.224940732137,479.641483406917,1183.43459745946,1226.3552814076,1065.52446726929,1208.76365586213
Compound_16287,910.066936627735,1239.46099047908,1194.03487565684,1250.46278924849,839.02634947214,1446.12001376581,1262.52364511956,888.661009338036,978.738460692862,960.249292857841,954.833871880447,741.704870318608
Compound_29343,1112.93983124492,1074.29116177755,948.577855106942,1381.50929659783,984.283497545348,856.761057481111,1425.54422994884,1350.92105199414,875.32810937179,848.338412467673,742.833346212808,857.321690204475
Compound_15170,1005.82171282802,1073.02642865034,624.657028617456,843.18531624328,879.138701945532,884.478282322835,760.583077504244,513.422055393627,1090.08829133497,1180.23318253813,1150.55769209496,1120.65857466613
Compound_71902,901.442429997912,790.846266457493,857.847056016324,423.760387118278,937.606871373445,1004.86597076974,849.906958457682,903.958623674201,1031.52279073243,1240.49335863833,993.498831101421,1117.25684586316
Compound_55048,1105.89210777636,1161.13740655842,1095.43373786346,1123.45568718983,1090.3947737754,966.393524663687,868.447239631115,941.461167048523,920.492492891338,795.270199066118,928.151001117011,799.152859949908
Compound_11711,1094.37808189587,1356.32490047791,1136.37015463004,1361.262485371,1332.10812421358,1317.77317537321,995.592088736274,1098.36644891618,982.807636396654,971.632346554636,802.41855108886,1091.04165503695
Compound_88234,1080.13360256141,1035.00129373729,967.068756654896,1116.12151892873,955.694968932182,865.260917189411,944.744197955912,1260.95618888817,765.657950673082,928.042396004564,829.200093047027,816.717142559451
Compound_63821,1330.95471242414,887.135010020215,946.728991127748,1009.51975409695,1353.84833226723,1174.33626923167,887.623941238271,1260.68332802363,674.891027004285,908.304834437741,839.845120724819,867.674123664675
Compound_23037,1158.25505944161,991.716437766723,1038.90449879934,987.105725172649,847.320138511797,658.01087278651,897.803982634084,734.902553841881,1153.77491491382,1126.49818799295,1204.6701986478,954.552000128666
Compound_45060,1109.53493297722,852.026168570591,1060.56223793545,824.180222501428,1352.99763134124,898.843057958758,915.021523828008,1425.19979554889,818.19902453478,700.35335289407,770.005960774974,597.089264170892
Compound_70931,938.128367186379,1037.09551893222,929.87607621498,815.449451341422,855.941551181037,966.273156599582,889.661578808965,790.106623344906,1319.99210734513,1097.09241653495,1053.3284941695,1008.03508494415
Compound_17981,822.221626351224,1147.15265990962,603.505495580696,1370.05059461215,820.008341836407,633.963129535563,997.557076586155,922.453945236678,1237.06898818018,1101.97125673757,1046.67720459528,1277.73321285379
Compound_44294,1032.13416535412,777.286356441735,963.894003850638,904.675962054347,822.43770114694,1076.42723839154,886.166295909793,1159.30651966009,1203.4762553174,1151.39577747421,1222.14975363398,1300.59942557896
Compound_20355,639.868892139122,706.771761644157,825.834631014969,840.791104442058,936.228332917954,1083.4267973443,656.249497310321,946.165365044335,1334.31004990974,1046.18778425206,944.966693785522,1021.39624057634
Compound_60610,1197.83145725517,1220.19587779605,1118.06831405285,994.381311751724,1015.03479641389,889.247493705623,1262.15449871853,1274.78017664419,1082.645338265,835.187386689186,896.447420066731,970.476596071773
Compound_96568,952.585157479032,756.018454778781,1048.01883446687,872.579804081837,1003.94500384742,941.731818501155,1180.32296594498,1216.51083283853,1357.03678566191,1168.8311645216,1055.81973646687,1185.39946243508
Compound_33728,1142.2231187332,978.232652932037,847.647830084204,939.561801252248,869.829853429326,901.240332005921,819.833601888372,709.321801574989,1070.38217616011,1224.97586285314,1076.75700537208,952.442883444225
Compound_48900,940.213823147326,1033.8139274884,978.9405610387,801.188214839163,700.732393642435,732.15739017444,1013.5046498489,933.032863820922,1061.19408513343,1191.05371092112,1220.21364789126,1116.28725519801
Compound_92118,1002.98796937659,898.298588713318,1187.11337180252,1043.78498422846,883.894437216723,1039.71559204058,981.520727560322,1266.80548268683,940.885369744706,871.627033787442,762.972879562179,920.873242072108
Compound_23997,840.424038155635,922.632337200471,967.895797489237,1026.23521846167,993.190942133182,773.703629555533,838.829724146223,1156.66337102227,995.39335829947,1225.88214155815,1132.99515229197,1227.50923445666
Compound_81000,725.753136175489,1049.16745792021,715.944205027765,1044.56288325269,683.014603205199,820.021003726303,937.349267524672,879.468713005278,1203.33361556336,1171.7268928787,1146.685607887,862.207815607767
Compound_92320,1148.4864519157,992.081540151812,703.15560982686,618.4344254888,755.844473014465,870.900303757259,910.65325755489,1130.99844990117,1125.21229374932,1193.12437098301,1250.09875240594,1092.69400086448
Compound_15484,1009.03239537388,602.19869697645,1067.30806238833,849.308829354351,896.520271568075,1217.76087850144,953.584275436472,996.701972381279,1378.87733097422,1256.12978204151,1210.91396583309,986.555863218852
Compound_66733,1073.45313930808,1129.94405217362,719.034271837477,736.345790819443,845.34644357869,1227.06155942808,840.637087972775,500.079003948929,1209.9127667323,1173.13992003998,1321.8413322787,978.090107049645
Compound_33768,1086.69884320919,960.287262654144,1582.49659699325,1001.25066601344,1339.46378189439,1090.97312803644,1054.46241430205,1011.03397319234,854.929465949409,828.667584237709,723.537600447951,913.934914780798
Compound_42524,1235.2090128389,1158.63838992737,943.658993895529,670.304721303554,1363.35872433106,1259.84797488348,1194.2664324865,1104.28924058483,877.842534237482,887.058934463114,992.215985814222,633.30514535009
Compound_7407,1092.38099961749,1112.59165844273,1409.16462284829,1142.58559172219,1121.76789900549,871.282188948207,1408.26342927156,973.796519409745,1029.8268136389,1028.62206215906,753.741017876505,822.477073581407
Compound_15157,1153.84896125353,1002.5543651807,1276.47307936137,1262.28294422391,1376.46247806319,1070.02386239353,901.6349431182,1313.36374488657,817.367019814691,909.263763668692,951.497015338082,777.868925591559
Compound_94057,976.217128598861,1226.87519118078,816.26576173791,1122.58438748053,1416.07750448259,1176.70334905691,1200.9847374511,1109.24178945563,682.695658400467,686.507764457595,944.239769960102,925.992086295907
Compound_64642,1047.4839217426,918.62388789851,986.046312647292,891.355845366802,1508.13508713243,1101.67848846917,1158.67679761766,1018.65805748159,787.72685740424,896.053872256669,947.893347795569,680.320756416788
Compound_37951,927.471156262971,1261.11457684134,967.710790818733,1037.28511509901,867.476279848391,863.030867466585,713.045250241397,1094.57058695312,1330.08263521146,1070.13347515543,1258.29506340182,1369.59337987585
Compound_12223,1062.68868502914,825.562816349638,1249.09475956328,1548.31884101236,1053.23265998043,1352.28190205222,1061.37876885174,1333.84279309568,719.796244320893,820.538694300973,1134.14879157509,939.283728176312
Compound_50510,893.654351734746,745.64813016257,1040.98017492794,985.03138450301,743.940063403828,691.941991689087,788.403933844485,776.902526115178,975.978706806123,1145.33803442622,1070.37539233686,1081.47792605591
Compound_46810,999.352366351309,1155.2884224044,1282.28442600146,993.841448208056,774.924839928231,1096.8141182193,1023.64471737113,1007.32171891264,817.650862636603,800.400621262324,1020.44327933863,842.082864362734
Compound_14872,660.418554343184,868.904829815661,402.873726716224,563.055063598254,1193.67355190935,1125.08490900279,1195.76178369841,811.662955294269,1079.52188179436,1178.20956729859,996.693097727027,1255.58838095672
Compound_54648,849.947764706975,1318.37792110881,897.588069691536,919.375833363255,738.513997767747,1197.45407538461,915.142030411941,686.620827176517,1199.09932993624,1156.32245728922,1185.26447616707,1241.72081046862
Compound_79435,1205.79132048056,1222.07316424655,958.244552526084,903.710785039335,1138.49063200306,1112.07916618955,980.129462606311,1363.94731439699,865.440976697172,1007.87314148636,922.233104962114,879.275232484953
Compound_45862,967.856193452405,1240.30726652536,1339.73831116708,1234.80916555188,989.434945833279,1424.45748142139,738.122097589611,1401.54624947266,847.160678579022,659.454467857745,1097.68394081826,770.11708003864
Compound_32355,1063.10072041426,921.966316042906,837.926418152362,992.175916119179,1001.43248639719,809.581751791696,884.777546948974,1000.45227245105,1038.94892936586,1196.67686224948,1110.94730594657,1376.38849174744
Compound_46658,1077.14213802958,1079.35638877969,601.841188556662,882.172817999441,1011.43732387523,917.710879078052,1016.94714372935,1035.9368246665,1304.7225821118,1263.12209056898,1134.13996302562,1086.3467498324
Compound_6188,1056.62255480286,925.499211973974,902.620384312374,671.831924330216,955.871352989571,941.431384399123,772.662449404865,760.107637094306,935.86949058101,1315.54493531771,1251.34266544392,1408.34612337441
Compound_84187,1053.12116877152,934.830013293348,1011.71635738531,919.475902820059,647.429310459035,1012.08773424141,1252.30487904997,1300.79229598853,841.782610622264,716.832083276269,923.229418521391,707.40517957009
Compound_84458,1226.23455857573,878.044206245472,1132.24926772927,936.348582898307,829.511782768927,1032.9761944718,794.805279280612,1104.00355654947,1199.86826541625,1327.82936813128,1132.75117094551,1334.97111685972
Compound_70154,625.701903389942,906.485350677133,594.818036620114,994.228984984287,1156.79337016305,830.932591615926,967.162259335057,1027.66086899117,1087.41854409159,1024.26588902003,1148.97918122116,1051.04006971099
Compound_95440,1116.47310830238,1148.60616610387,1227.1921411118,897.952862777898,1233.53193439963,1117.91315263285,1089.5749373046,1118.02910482453,631.893352474068,836.266266967802,907.834939986725,690.074742391346
Compound_95887,1262.69685971345,880.1098091038,1286.5128688301,996.436208651598,1464.1684719852,1309.47223023288,1259.24894444834,1071.16791055295,860.353406390742,994.476961331054,808.871427421511,924.257093537772
Compound_61805,1148.91960754497,1092.76891213634,865.406261832068,1341.21708648113,1197.47316460284,1034.76013130461,767.194230376702,1053.74203536079,829.400248992719,995.136958453713,799.504392317963,912.967007209242
Compound_33083,1109.61402443789,1130.88430205167,1063.488254711,928.192295254678,1031.45693179254,1204.08599897551,1055.81208788722,1346.54983612622,1388.61743700938,1136.88550448643,1277.36319972748,1328.05863266629
Compound_6967,816.403952067834,1091.75779455542,852.522883787396,742.225751458335,684.318294314477,973.437435022715,904.087953132156,899.468846018738,1219.53534384645,1080.53739745007,1355.85515321964,1071.10383083329
Compound_5422,869.883547772975,604.430173088019,986.506077749404,777.639491361798,841.43258172389,809.535774361172,766.996186686036,696.106780429533,1253.42521585832,1087.96619976013,886.840671278025,1191.41506266246
Compound_80464,992.787837743135,864.671332215295,1055.04030239329,1260.85849881183,1077.8341187694,1030.34434918277,935.516215378342,963.264204132095,977.579955191142,663.382821138499,855.816944054811,821.805826330939
Compound_23018,990.499487144014,787.815131835241,1060.88413307905,850.993937505445,1145.14249323003,905.466472163377,875.860440232722,1048.68523862123,1080.58467489025,1371.9568829153,1256.57285008567,1356.79688302413
Compound_41142,647.853606151646,950.668265400244,1161.71733903742,1195.95040744459,796.962088243311,739.942623446373,805.029905869053,1026.78574106344,1005.07631941209,1305.8624157085,1398.93001116739,1101.74718888803
Compound_48584,1125.07827452215,1392.33382296555,1103.97714194191,1151.34226990947,993.470227726,1209.46530669874,979.909267303047,1296.91003295006,675.296803681148,789.558046852027,800.780801451133,997.71297975453
Compound_60977,1011.9578847517,872.929868364128,1083.8505050741,1213.01107533591,932.740702938069,989.779479087128,1148.56287631951,1209.58620042649,725.092113062323,797.412979417925,954.888350498414,857.104522737847
Compound_60034,1062.59356458514,1103.508250797,1213.48871138669,921.036806617535,1080.08690166514,919.165951620201,1203.99779923898,1465.87073871024,911.810714960752,845.536772160098,902.795551537231,972.556454186643
Compound_47812,967.730798428288,883.194590474242,1316.86599819508,657.616921652037,1133.59889164415,973.548202689628,800.534307884581,1121.91650265465,1245.22724160643,1281.91101565014,1135.58414155203,1127.25247216532
Compound_7246,841.921717051238,879.868076910918,1000.4679330796,1021.81319108326,1012.69077613909,617.350018353283,1078.59548941896,992.443597769233,1433.8235836531,1172.49715345083,1167.56747932063,1226.78445284669
Compound_96339,456.494252944365,1281.42579055813,1246.50119749518,560.289521192898,967.258839441633,832.326753636068,1047.20524827997,953.889670356338,1368.16146911736,1191.56542243767,1169.63518041925,1235.63238625569
Compound_77735,1159.61102325682,1027.69392192276,1469.53670969418,894.236003069386,1311.36651662433,1016.98688715054,1014.89229604376,1079.61523757627,878.438203237459,769.302332797669,956.739267018384,884.687954431819
Compound_26599,991.304778916908,1040.41638530455,687.637821365587,706.847591268919,970.760713933362,1216.61233986735,1028.94484969826,980.339636347817,1143.52339238597,1087.00053690657,1055.55455799142,1149.42881452756
Compound_62224,1162.47084297124,1171.71727004739,953.441625413936,1127.23531065099,1280.61808220842,1044.60829024959,1103.63937751592,1136.64716767951,946.107058309583,952.505644628156,838.444933461105,798.642859177901
Compound_34158,1043.10175763876,1098.51674722978,1056.35385972253,1228.59962885069,1214.19379545373,1222.10536198801,1110.20307087254,943.666714841479,1076.05484675715,751.467263794944,911.55932686134,872.445543117684
Compound_7091,935.409692611624,1192.58860059395,965.966482639375,1033.40358348728,1145.62501475962,845.996232203948,1145.17122876959,1286.30360648965,857.190533521451,665.191400458332,586.219660611995,906.183013043163
Compound_84026,1102.53836496502,986.646700087133,1382.94754586091,676.621966725103,1005.91492100481,1173.3707484333,1016.20652478121,1010.25268357,653.70141775016,737.781261962593,741.252239515674,734.038162994331
Compound_27803,837.360987156589,537.034930582109,894.806185671354,923.27241900066,924.905965392119,794.643631360927,898.673637236838,1069.74551069501,1036.88801864004,1195.86495829818,1051.62816369808,908.132926772708
Compound_17601,969.350337857048,1043.31342274651,818.917016024673,847.288544867769,1252.39000601094,1159.16250399301,1176.30616705727,745.425379385139,908.58637913562,621.308873507143,792.779660837,686.439324525785
Compound_60321,763.964692190715,935.259517026801,819.703496202091,1004.75688553181,1128.2708402854,850.999412582231,1023.75956251343,218.413267941881,1297.7326999122,1027.48989132175,1190.13627372767,1262.51019992006
Compound_90834,1022.71429219187,699.431171960619,1092.59508977694,416.185053473216,1269.34001735882,971.854660437514,1111.75085921257,959.904498188733,1254.35780335442,1328.86827765973,1147.98997792222,1265.32306918505
Compound_52404,1094.21396222188,893.011331243143,1199.33721325793,931.729892718763,857.701370846258,1157.87279135468,1054.86335470906,820.894047195699,833.607021578202,823.493670401993,765.5493209824,854.519331553247
Compound_71049,892.118416138775,949.000887583162,1094.39580493952,700.554535346187,719.821038544336,909.754671821783,953.095570752135,835.096819237259,1158.58066952002,1305.52112040938,1082.33873521923,954.305574010486
Compound_81817,1352.24463650238,860.090232798821,1051.2985694236,720.309431214969,1023.0855631017,1042.66160253358,1172.83557820675,727.318535956575,766.761595302799,688.623432207142,887.860973253195,831.9419535024
Compound_54623,801.644124906916,1079.94572792298,857.694000747787,1062.87712651964,908.158671978235,1242.03525473658,831.591589136065,1085.61889425902,675.29547648885,875.871070532814,859.578345471048,812.178714150873
Compound_23025,648.024803940247,972.932260408171,1062.46671835773,1240.59670131234,1051.17429204458,983.514486815002,1135.29020699563,972.592601098759,842.295285487158,822.614480273971,878.611683606104,735.38843382862
Compound_80231,1014.55486619498,1292.44487475412,1279.19244993374,1172.56118853749,679.85843507835,986.8480731358,939.699253318433,1696.48430625353,651.965218288469,842.755510375276,916.697021341619,559.442998304607
Compound_71932,1098.33972631009,1112.33540927018,583.299375386269,869.054730785136,842.870438739993,657.969019024999,729.915397982291,882.990040368962,912.978870428101,1292.18509008509,1096.16143650103,1301.62986250712
Compound_60310,1252.73151749433,938.726857165173,815.480711503395,885.969831007683,929.144841174955,750.620577104777,773.998972042206,710.294173623821,1045.83441573104,951.807304005774,1147.09775713632,1168.72021565941
Compound_63410,794.176838536263,616.963421397362,936.522482120566,1005.83658568186,820.058171285613,1018.51270453254,505.169059229191,1078.91010981233,1030.21665493064,1158.76201213154,1105.86600987082,934.425931778738
Compound_60195,682.030446825274,1105.95531203933,1019.66416112302,1047.52998079327,1181.58354440833,875.767178135832,895.200298443255,919.154791570064,830.763556128676,824.578636945748,785.780326652277,792.982013559653
Compound_37611,1062.33166056299,828.609668853081,925.292884625459,768.127649536189,833.121379161093,586.250913390462,1042.18954911044,806.940914537664,1160.5331017855,999.008574950571,977.053479576426,1018.84151300981
Compound_26470,1449.74409311773,1230.51808928625,1355.09689132193,953.387693097973,963.652600434611,1124.76254790735,1315.63189853087,1149.56047278429,974.533643390446,801.103427840218,1045.70040982101,1055.26784067514
Compound_5350,1064.63015127215,1078.99059491417,843.584300241943,1240.66265554755,1074.59083399416,1011.3744392896,1021.58031569023,1147.77179991918,926.359363281868,907.887172655375,939.278238095652,832.492887214192
Compound_55899,950.524562901723,915.934373938284,797.596867206963,1140.43368912146,1184.97084581849,1175.64961707669,1042.46365390026,1281.77963670614,688.412190556992,647.61658811213,742.482045796734,970.126624035235
Compound_35274,1148.91877153448,1086.30707717609,1021.35162147206,938.681610164209,992.1892118302,1226.72791952642,1007.02643771138,1063.06303001279,1273.57021534267,1460.90265911723,1358.18272848508,1229.54747990538
Compound_31715,1186.76886088812,877.179809334059,615.95480857395,971.261672000504,789.370548485983,920.585200879246,765.436400813155,1082.72630208149,1195.60429393619,1029.73678919896,1156.29402929867,1034.27472189237
Compound_58537,930.110772380933,1176.00368540781,1395.016161428,1126.16378587,659.784488992095,1188.91404565816,1294.07850977047,869.343225734313,620.210891977273,851.695018383616,956.699021424384,862.908561231778
Compound_94127,1034.29350234458,853.894484774612,1399.4643054225,975.985342563975,1246.45884754826,1211.95228832327,975.1822754578,1194.68509401956,803.348917723335,960.776529298521,1036.05340889941,852.177215243003
Compound_10597,1041.77192906029,599.520754593685,988.308417415985,1208.69483281655,1167.59207747978,1104.28446856158,810.130716165138,940.577190488993,1284.84338417412,1208.14065104254,1438.14205316047,1316.31365861249
Compound_23183,1180.48973440162,956.355580206728,691.766505885824,1182.17367535431,747.970796578335,976.490242116607,746.232049149539,873.818011105856,1146.11462724372,1142.23416218837,1139.16823201198,1166.85006229363
Compound_14149,1130.02968598521,1267.70519780821,1149.55164192265,1201.98240682721,639.406531458624,1135.29019131157,1112.159348086,870.637393702294,929.21099634358,919.215128880942,726.254914068897,677.737366284792
Compound_8383,1010.60860642355,1363.30894559082,637.885948540577,1625.66735333658,902.365124497006,904.983571355145,970.850990410484,1221.512597951,809.854042947245,983.869218816862,644.261094941588,610.784987740806
Compound_58192,1218.53041781089,1010.71855411329,898.859681937712,1466.60929099888,761.527249988381,1345.76451556031,1480.91484041298,1515.55998500059,734.260284820654,995.221768180278,822.69761175648,1036.46982933084
Compound_33866,1145.64950963912,854.451683406432,1294.46273542976,974.268653322734,1020.80160476729,806.447320006398,1152.56683974953,1173.80330405716,786.94032562353,897.324128156288,891.178501800051,982.279422825528
Compound_8054,684.845015158033,1033.37352827071,824.748019070561,773.906350315548,1108.38880963536,906.021688225109,852.53792904157,793.017592195563,969.221051605086,1135.51053227684,1104.44015399408,1252.43838140845
Compound_64696,880.865378888352,724.425408567291,874.107155911417,893.010702074494,641.453440653916,1064.32013030836,1015.78560078554,534.457042505167,967.342164538881,1058.65825048305,1010.30978711303,928.688904927037
Compound_91024,1602.48130717604,1145.90658678841,1125.28625065731,911.264852764808,1079.20890281552,937.35499490216,1077.4587072264,1217.65928086195,853.149907907004,919.924103106683,723.351281408924,814.47359641201
Compound_1035,828.440527162018,874.610803916591,1050.0160756413,992.648562025417,1214.06112402811,1081.41622749322,952.02755558259,861.818312807935,1036.93799807114,1121.17737844944,1283.19092081745,1191.68238536516
Compound_57103,1038.93868248567,1382.1270633818,1200.82728478272,907.411583307506,819.882341488795,1253.80892574464,910.381763791318,957.999286426915,831.124336984759,995.18801316626,805.816157419947,826.010524330197
Compound_227,843.050965082536,1137.14889039733,996.765699459198,1592.74600744422,1069.41874689783,1262.67985435974,1459.73949936929,1160.44427532353,1023.0104380769,1028.97453378032,915.043619718004,954.932893471412
Compound_93286,768.932202066387,887.561450954446,1024.80124937016,1052.65208365587,916.426903168298,927.283616067686,1126.03269579325,1307.04096554602,717.46642265827,842.801116416911,888.536786636908,772.609075381487
Compound_50709,912.875525995594,1085.31301109067,873.241674614458,861.03475311706,910.476928878697,916.699894644089,933.891536574775,1246.33788933099,1072.66830025467,1173.35427336967,1047.07904813503,1068.02141325816
Compound_20148,1151.33950613404,1193.85135339302,1167.35848409533,992.944208545568,561.971467094556,1016.79359534653,1152.06614662771,916.372375388403,797.030669684019,707.324561611349,707.300498442092,768.608279730922
Compound_95717,870.568871782141,984.568357688162,727.130849593488,646.853249917562,1049.780544848,720.163833547161,851.388924200496,941.02851910924,1185.93578280535,1041.73091265492,1390.23333638724,1033.53221018792
Compound_43713,928.236379200419,1072.45046015998,959.659247875564,1222.25308360936,963.47147023767,1021.21317386707,1086.37631275514,1129.63861875267,807.162599320226,745.389567893274,555.793991079433,930.341358329948
Compound_63065,978.612286505348,999.496517502727,1342.55023913253,1200.97546929435,1372.19988420519,1225.10143210212,1403.13153558159,1206.09630174349,916.482409548731,1007.99632385028,1034.52823068844,893.229150345964
Compound_74282,978.540421059175,846.456340381895,858.244773528559,685.791315860231,692.30902609156,950.037408836978,915.533854926453,1021.30191383708,1189.76318598658,1154.86707855188,994.756403535814,1238.25312690957
Compound_99163,1056.42794072278,760.751224833866,965.033931030205,877.600343972607,1001.68980520955,1032.46473556303,1058.22586349698,1191.30728374179,796.717548449757,827.525756269856,454.508680183208,801.300652811614
Compound_49978,916.66065518545,709.448687450538,1165.96250293746,725.583280372219,510.083929447115,1156.95655771038,926.759826095472,584.543146574072,1317.60621207588,1453.20583898237,1289.55730205969,913.937959232542
Compound_47074,1072.17018844885,863.077661796459,1029.28564697539,1252.87522926769,1153.06424497926,1082.69488619482,611.439457905564,1029.50384864068,736.67311388333,848.935533671161,701.080686862665,840.776756411157
Compound_60067,811.746102279671,922.955661159068,968.928673357589,1165.49255248871,732.305975106353,517.442805030931,1178.60106198778,972.245626341048,1019.38977010485,1198.51958686673,1068.96956130318,1131.4935044414
Compound_19600,1400.86020942754,1201.78703367307,952.605782753677,1063.04249914893,1386.42296289337,1292.9794196483,681.601516975467,1278.46175034822,1067.60272347069,773.929882248218,797.097357832567,897.480294401867
Compound_79709,972.397441063943,1016.89667629568,836.482464870938,1105.81984391835,1104.02954765154,1054.62488771905,883.331695369581,921.632986434894,856.03902417107,829.66875828184,759.83205356692,906.187483800069
Compound_97664,872.874244963813,676.768582849129,846.162079527669,773.400945024446,1322.67907198081,680.606856073109,905.322814424712,706.834915623947,1270.57875600458,1162.58556352509,1368.98179704086,971.759182376167
Compound_88819,677.108123890234,1248.81648303517,805.506120161215,891.861469257848,843.446621921191,890.582832669059,904.19023079718,1015.79068346069,729.697439201574,520.545613228071,831.354735034993,694.355278475487
Compound_4752,1033.49152042466,1023.20739830913,1034.42349805963,779.242510406994,1047.46627158001,1162.68244932952,849.202011627774,932.721772742311,768.328115795095,711.229847880791,848.699519505336,840.994644081225
Compound_5795,801.927742508164,764.309817735848,917.898317465476,1314.75742667145,988.869988209609,952.436431895474,917.667786573789,983.705791311269,1074.99046871701,1407.21780671978,1181.13528796935,1088.25950639683
Compound_65279,904.184050644786,962.252961010305,874.985762530655,1311.24737402617,1307.83314728523,1047.34719786563,747.59418874357,1339.22350809108,685.052431702683,811.381792018832,901.658885590284,837.382090836791
Compound_38923,1173.09481534286,1231.85575277608,972.87978247432,815.892039123529,1031.80278683533,1450.1337346073,1016.72330294018,670.965982581306,916.17315152009,801.819138260349,848.328080881371,760.16813404849
Compound_86859,741.709128835543,672.920335048653,899.197605750007,646.204232566985,772.729269017807,1101.04778039436,732.889531166488,755.290007972288,1109.32826275166,1268.45036335339,944.43555834731,1211.04337196708
Compound_97233,964.201152635788,1072.98198646774,581.077321396501,600.544144925645,1031.4143689388,908.745093825112,975.413686031948,736.059092761363,1249.70991048706,1033.7595921224,1237.77316186366,1008.20129353766
Compound_60885,1045.89607368671,1023.48592607101,1157.47363050397,1200.25104469818,1360.03554502642,1416.76548018163,1218.13790428114,1275.54882418646,892.487136240024,881.732502797513,659.386906872461,1000.64258862042
Compound_28144,1120.97954680948,1454.01109068747,1132.6792067511,1144.70163379145,828.417806032885,833.678930725144,995.267018760371,1214.0554746076,838.169895135504,664.382762607156,658.517367980848,890.705276094346
Compound_72216,1109.48879245376,1042.64290630699,1102.22164486111,837.787427794631,964.26325170041,528.786707702212,560.310212173159,895.543479878902,1344.05602733421,922.606268645315,1217.64986384804,1161.36693544283
Compound_82373,961.819666874331,1017.82318554943,1407.74582318051,1074.84487645197,1371.67114822957,923.598064616119,1115.5004159087,814.290191168861,595.986502167802,896.718315773048,981.628268797684,763.099576381726
Compound_72464,947.882841603969,1282.71523226127,1077.68759099516,1080.55789371396,876.758146783157,930.604847003257,678.158976187002,1030.44625252348,1239.41924475717,1241.78589432021,1045.32308617987,1352.08667146888
Compound_15765,1341.72688055331,1322.00574386587,1320.16595021572,1071.66721150595,1333.24686654634,1058.3081500433,1085.61135877581,892.974960927581,938.866609708937,536.059385648231,967.343390381723,913.079769162908
Compound_20525,911.367801209135,874.294266888837,1064.68865940713,1165.37498071409,921.411766185503,1331.31071636943,1063.32392113345,1250.12587272181,918.722611253966,774.798138116211,818.201382384401,950.919325163489
